amount,channel,hour,is_new_device,device_trust_score,days_since_last_tx,tx_velocity_1h,merchant_risk_score,customer_age,has_chargeback_history,country_risk_score,target
336.38,CARD,11,1,0.363,3.39,3,0.479,32,0,0.28,1
113.15,PIX,7,1,0.417,1.35,3,0.467,27,1,0.149,1
101.25,PIX,9,1,0.442,0.26,0,0.605,35,0,0.242,1
170.05,CARD,2,0,0.565,1.43,2,0.599,41,0,0.414,0
19.58,CARD,3,0,0.35,0.57,1,0.618,42,0,0.623,0
196.99,CARD,23,1,0.168,2.64,3,0.461,38,0,0.86,0
1981.67,CARD,4,1,0.289,10.14,3,0.948,40,0,0.091,1
108.81,PIX,14,0,0.446,4.89,1,0.385,38,0,0.825,0
109.16,PIX,5,1,0.238,10.13,4,0.898,19,0,0.266,0
237.28,CARD,15,0,0.387,4.59,1,0.653,36,0,0.498,0
534.22,PIX,11,0,0.43,0.76,0,0.191,38,0,0.472,0
292.21,CARD,2,0,0.498,2.68,2,0.198,36,0,0.101,0
17.46,PIX,8,0,0.76,8.73,2,0.402,46,0,0.781,0
201.76,PIX,17,1,0.343,0.13,2,0.371,34,1,0.428,1
1229.96,CARD,19,1,0.151,1.77,1,0.465,40,0,0.138,1
212.77,CARD,6,1,0.783,1.62,1,0.295,45,0,0.473,0
42.99,CARD,7,0,0.147,1.32,1,0.725,32,0,0.782,0
156.59,PIX,17,0,0.583,1.36,1,0.522,50,1,0.595,0
38.37,CARD,10,1,0.343,0.69,2,0.235,36,0,0.136,0
368.53,PIX,1,1,0.527,0.78,5,0.403,31,0,0.119,0
51.4,CARD,2,0,0.83,3.13,3,0.423,35,1,0.291,0
129.91,CARD,8,1,0.28,16.05,1,0.396,32,1,0.163,0
56.15,PIX,6,1,0.272,3.28,1,0.907,40,0,0.254,0
74.31,CARD,2,0,0.362,6.24,0,0.477,46,1,0.532,0
462.91,CARD,18,1,0.827,0.52,1,0.457,46,1,0.2,0
133.37,PIX,11,1,0.426,3.26,0,0.497,19,1,0.228,0
73.46,CARD,16,0,0.16,0.94,0,0.91,49,0,0.115,0
43.35,PIX,0,1,0.373,3.21,4,0.914,43,0,0.56,0
22.54,CARD,9,0,0.332,1.67,1,0.561,29,1,0.583,0
39.4,PIX,11,0,0.173,0.5,0,0.283,22,0,0.741,0
134.39,PIX,13,0,0.787,5.43,2,0.345,27,1,0.056,0
293.6,CARD,23,0,0.581,0.14,1,0.473,45,0,0.093,0
73.38,PIX,11,1,0.068,1.41,2,0.364,48,1,0.717,0
499.44,CARD,11,1,0.374,2.59,1,0.603,44,1,0.254,0
63.7,PIX,21,0,0.262,0.09,2,0.517,41,0,0.265,0
98.08,PIX,9,1,0.178,0.9,3,0.739,42,0,0.223,1
45.99,PIX,9,0,0.261,0.08,2,0.203,18,0,0.919,0
296.39,PIX,3,1,0.071,7.98,0,0.568,33,0,0.625,0
802.52,PIX,17,1,0.298,5.91,1,0.492,47,1,0.361,0
24.89,PIX,0,1,0.172,1.64,1,0.358,46,0,0.414,0
88.98,PIX,5,1,0.286,6.2,0,0.7,57,1,0.507,0
379.29,PIX,10,0,0.26,4.18,4,0.496,38,1,0.654,1
33.04,PIX,10,0,0.493,2.35,1,0.268,39,1,0.219,1
202.35,PIX,0,1,0.667,1.21,5,0.475,51,1,0.325,0
364.79,PIX,12,1,0.398,1.18,4,0.328,37,1,0.076,0
130.37,PIX,23,0,0.319,1.05,1,0.256,40,1,0.688,0
199.38,PIX,2,1,0.742,2.85,0,0.373,38,1,0.63,1
592.77,PIX,11,1,0.502,1.41,2,0.868,26,0,0.4,0
701.75,PIX,14,1,0.507,4.41,0,0.589,37,0,0.782,0
114.92,PIX,7,0,0.7,1.18,0,0.567,43,0,0.326,0
75.25,CARD,13,1,0.466,0.12,2,0.475,35,1,0.696,0
53.09,PIX,8,1,0.14,5.6,1,0.367,38,0,0.662,0
292.73,PIX,3,1,0.788,0.34,0,0.664,51,0,0.328,0
35.35,CARD,20,0,0.531,3.4,1,0.403,24,1,0.19,0
96.8,PIX,23,1,0.441,2.16,1,0.556,43,0,0.486,0
133.28,PIX,9,1,0.815,1.11,1,0.277,45,1,0.573,0
77.27,CARD,2,1,0.428,0.92,4,0.352,24,1,0.111,1
156.31,CARD,3,0,0.255,2.09,1,0.874,48,1,0.751,0
1221.78,CARD,21,0,0.14,5.6,2,0.411,67,1,0.214,0
108.91,CARD,21,0,0.314,3.8,5,0.321,50,1,0.475,0
82.12,CARD,11,1,0.263,2.29,2,0.431,55,1,0.62,0
303.02,CARD,20,0,0.518,4.32,1,0.514,24,1,0.405,0
150.75,PIX,5,1,0.596,7.92,0,0.615,44,1,0.466,0
443.81,CARD,9,1,0.121,4.1,1,0.417,40,0,0.795,0
140.92,CARD,2,0,0.194,4.58,1,0.296,32,1,0.095,0
97.17,PIX,13,0,0.18,2.23,2,0.692,56,0,0.523,0
24.4,PIX,16,0,0.62,0.19,2,0.262,32,0,0.198,0
28.28,CARD,23,0,0.278,7.14,0,0.837,27,0,0.527,0
23.29,PIX,18,1,0.521,0.72,1,0.906,39,0,0.313,1
170.96,CARD,15,0,0.396,14.03,2,0.559,29,1,0.261,1
35.66,PIX,16,0,0.514,0.17,0,0.429,51,1,0.102,1
376.16,CARD,15,0,0.314,0.48,1,0.686,18,1,0.289,0
124.86,PIX,10,0,0.357,8.28,1,0.361,33,1,0.07,0
97.54,CARD,12,1,0.458,1.51,1,0.703,18,0,0.238,0
56.86,PIX,4,0,0.458,3.15,1,0.279,40,0,0.204,0
212.73,PIX,0,1,0.475,1.74,5,0.723,48,1,0.372,1
58.91,PIX,18,0,0.209,1.42,1,0.791,42,0,0.189,0
50.06,PIX,11,1,0.194,6.69,2,0.338,48,1,0.769,0
354.08,PIX,20,1,0.827,4.66,1,0.212,24,0,0.25,0
167.19,CARD,2,1,0.655,6.99,1,0.885,38,1,0.328,0
98.35,PIX,9,0,0.611,2.57,3,0.577,36,0,0.522,0
216.43,CARD,6,1,0.168,2.19,3,0.653,34,0,0.064,0
122.49,CARD,20,0,0.555,0.02,1,0.823,28,0,0.625,0
171.52,PIX,9,1,0.61,0.72,3,0.64,42,0,0.553,0
58.26,CARD,15,0,0.158,6.82,2,0.125,22,1,0.559,0
783.18,CARD,2,1,0.333,3.9,0,0.885,36,0,0.619,1
72.12,CARD,12,1,0.777,8.67,3,0.739,38,1,0.467,0
492.95,CARD,10,1,0.675,1.99,0,0.722,33,1,0.189,0
102.52,CARD,14,1,0.141,5.73,1,0.411,22,0,0.153,0
251.23,CARD,14,1,0.2,3.41,3,0.518,40,1,0.269,0
235.29,PIX,2,0,0.787,0.88,3,0.742,41,1,0.231,0
341.1,PIX,1,0,0.446,3.74,2,0.187,32,0,0.737,0
57.02,CARD,3,0,0.162,0.78,2,0.787,37,0,0.69,1
319.92,PIX,5,0,0.605,8.45,1,0.581,28,1,0.656,0
640.21,CARD,17,0,0.301,4.59,2,0.098,51,0,0.623,0
96.27,PIX,6,1,0.22,5.14,2,0.489,59,0,0.291,0
125.37,PIX,23,0,0.345,14.28,2,0.617,40,1,0.345,0
75.86,CARD,2,1,0.611,8.57,1,0.881,44,1,0.098,0
88.96,PIX,12,1,0.036,2.5,3,0.26,53,0,0.861,0
566.96,PIX,17,1,0.782,0.29,1,0.719,40,0,0.283,0
49.21,CARD,1,1,0.69,3.76,3,0.833,51,0,0.183,0
52.04,CARD,12,0,0.416,3.27,3,0.043,24,0,0.306,0
517.91,CARD,1,1,0.253,4.26,1,0.792,18,1,0.436,1
213.17,PIX,18,1,0.102,1.43,0,0.468,44,0,0.329,0
819.2,CARD,11,1,0.133,1.86,2,0.686,46,1,0.459,0
81.01,CARD,20,1,0.046,12.03,2,0.559,32,0,0.124,0
136.14,CARD,15,1,0.838,1.37,2,0.791,28,1,0.217,0
67.05,PIX,7,0,0.759,2.36,4,0.261,38,0,0.475,0
138.24,PIX,3,0,0.377,0.41,3,0.447,32,1,0.514,0
24.61,PIX,3,1,0.461,1.75,1,0.458,51,0,0.083,0
225.08,CARD,0,1,0.319,4.0,2,0.862,18,1,0.092,0
162.57,PIX,7,0,0.189,0.1,1,0.288,34,1,0.175,0
115.38,PIX,17,0,0.62,0.27,1,0.325,35,0,0.664,0
85.51,CARD,8,1,0.126,4.53,1,0.227,28,0,0.568,0
54.31,PIX,3,1,0.106,5.04,2,0.761,41,0,0.053,0
233.91,PIX,1,0,0.483,1.28,1,0.247,35,0,0.381,0
42.35,PIX,10,0,0.395,5.9,0,0.477,51,1,0.207,0
192.62,CARD,5,1,0.116,1.7,1,0.736,57,0,0.662,0
786.04,CARD,17,0,0.319,18.38,1,0.527,18,0,0.444,0
462.65,CARD,8,0,0.796,0.57,1,0.094,43,1,0.452,0
31.36,CARD,3,0,0.25,0.68,1,0.801,28,0,0.558,0
74.96,CARD,6,1,0.518,9.93,2,0.601,54,0,0.321,0
177.56,PIX,10,0,0.836,0.94,3,0.593,39,1,0.23,0
114.06,CARD,0,1,0.312,2.7,4,0.883,25,1,0.48,1
34.49,CARD,2,0,0.029,0.84,4,0.274,29,0,0.767,0
171.88,PIX,23,1,0.387,3.52,1,0.232,25,0,0.03,0
120.42,CARD,8,1,0.199,0.51,1,0.628,41,1,0.095,1
680.54,PIX,17,0,0.807,2.07,3,0.45,20,0,0.507,0
96.75,CARD,21,0,0.676,9.31,5,0.136,33,1,0.052,0
347.65,CARD,2,1,0.878,20.47,1,0.237,19,1,0.499,0
38.85,CARD,16,1,0.636,0.06,1,0.142,45,0,0.701,0
48.17,CARD,19,1,0.323,0.35,3,0.371,34,0,0.299,0
232.64,PIX,0,0,0.443,0.4,1,0.719,41,0,0.779,0
322.26,PIX,7,0,0.337,0.8,2,0.191,36,0,0.775,0
51.33,CARD,3,1,0.743,0.11,1,0.668,19,0,0.429,1
124.17,PIX,0,1,0.166,4.25,1,0.23,32,0,0.878,0
35.04,PIX,7,0,0.586,2.28,1,0.728,37,1,0.492,0
103.22,CARD,4,1,0.687,0.71,1,0.757,29,0,0.359,0
258.07,PIX,21,0,0.623,1.93,1,0.452,22,1,0.344,0
82.15,PIX,5,0,0.494,0.35,2,0.354,59,1,0.408,0
97.11,PIX,17,0,0.255,2.85,3,0.742,24,0,0.707,0
43.96,PIX,1,0,0.595,0.16,2,0.53,28,0,0.144,0
67.79,CARD,14,0,0.169,4.73,3,0.687,37,1,0.209,1
591.29,PIX,16,1,0.538,0.5,1,0.688,33,1,0.195,1
129.75,PIX,3,0,0.251,0.83,1,0.321,41,0,0.201,0
49.3,CARD,10,0,0.116,1.0,0,0.683,29,1,0.097,0
91.53,PIX,22,1,0.168,5.79,1,0.458,34,0,0.565,0
28.86,CARD,14,0,0.124,1.41,2,0.301,42,1,0.071,0
48.78,PIX,19,0,0.217,0.28,0,0.225,39,1,0.722,0
413.35,PIX,10,0,0.766,0.42,2,0.471,48,0,0.728,0
106.89,CARD,5,0,0.464,11.69,1,0.656,38,0,0.347,0
666.24,CARD,11,0,0.56,2.52,0,0.777,34,1,0.01,0
111.52,CARD,9,0,0.015,11.91,1,0.804,48,0,0.494,0
117.64,PIX,23,1,0.18,2.73,0,0.671,30,1,0.202,0
216.33,PIX,10,1,0.322,0.14,0,0.313,34,1,0.427,0
10.96,PIX,15,0,0.476,1.95,0,0.629,35,1,0.319,0
146.12,PIX,14,0,0.288,8.59,2,0.626,43,0,0.783,0
116.27,PIX,8,0,0.272,2.05,1,0.627,46,1,0.319,0
462.86,CARD,8,0,0.303,9.83,1,0.246,35,0,0.919,0
289.52,CARD,20,0,0.148,2.58,4,0.318,35,0,0.469,0
43.8,PIX,5,0,0.335,1.45,1,0.528,35,0,0.199,0
371.64,PIX,9,0,0.651,1.0,1,0.089,39,1,0.679,1
95.96,PIX,16,1,0.738,0.18,3,0.273,41,0,0.653,0
53.84,PIX,1,0,0.359,0.14,1,0.758,44,1,0.1,0
145.1,CARD,16,1,0.152,5.02,1,0.877,20,0,0.546,1
101.24,CARD,19,0,0.239,1.76,1,0.322,31,1,0.154,0
485.23,PIX,10,0,0.195,4.58,2,0.399,47,0,0.427,0
165.1,PIX,13,1,0.266,0.21,2,0.197,25,0,0.698,0
146.22,PIX,11,1,0.519,2.04,1,0.555,23,0,0.127,0
273.3,PIX,15,1,0.651,3.79,1,0.349,41,0,0.455,0
324.92,CARD,1,0,0.393,19.63,2,0.212,21,0,0.207,0
245.98,CARD,14,0,0.274,3.35,3,0.17,43,0,0.194,0
435.95,CARD,10,0,0.117,11.5,1,0.356,46,1,0.169,0
210.15,CARD,0,0,0.508,3.98,2,0.081,51,1,0.311,0
141.3,PIX,19,1,0.139,3.64,3,0.979,40,0,0.07,0
370.65,CARD,3,0,0.131,1.99,0,0.567,40,0,0.601,0
111.97,CARD,14,1,0.176,2.47,1,0.775,18,1,0.408,1
125.2,PIX,20,0,0.499,1.93,3,0.653,31,0,0.099,0
572.16,PIX,22,0,0.234,1.36,0,0.711,50,1,0.289,0
523.08,CARD,15,0,0.297,4.71,5,0.483,25,1,0.675,0
120.62,CARD,17,1,0.263,2.23,3,0.661,29,1,0.333,0
80.79,PIX,14,0,0.44,0.61,1,0.705,42,0,0.29,0
453.44,CARD,18,0,0.245,3.17,2,0.798,44,1,0.478,0
249.73,CARD,23,0,0.063,4.39,0,0.692,42,1,0.089,0
161.42,CARD,11,1,0.303,2.06,0,0.38,44,0,0.354,0
90.95,PIX,9,0,0.459,12.47,0,0.809,48,0,0.381,0
163.78,PIX,4,1,0.376,4.42,1,0.299,45,1,0.831,1
119.16,CARD,23,0,0.759,3.87,0,0.818,49,1,0.441,0
66.83,PIX,21,1,0.398,0.63,1,0.423,34,1,0.094,0
136.47,PIX,16,1,0.311,2.64,3,0.514,31,0,0.368,0
154.3,CARD,15,0,0.406,8.5,1,0.301,54,1,0.527,0
86.67,PIX,4,0,0.443,2.48,1,0.404,38,0,0.449,0
274.09,PIX,21,0,0.137,2.64,1,0.541,41,1,0.424,0
387.59,CARD,1,1,0.525,0.46,2,0.579,33,0,0.589,0
290.88,PIX,14,0,0.081,8.23,2,0.68,22,1,0.286,0
94.76,CARD,6,0,0.809,1.88,2,0.083,47,0,0.464,0
239.9,PIX,10,0,0.074,1.47,1,0.499,45,0,0.608,0
130.34,PIX,2,0,0.126,10.73,4,0.257,44,0,0.455,0
39.96,PIX,3,0,0.466,0.95,3,0.864,23,0,0.353,0
222.62,PIX,9,0,0.193,0.22,2,0.519,38,0,0.113,0
138.59,PIX,9,1,0.057,1.39,2,0.088,47,1,0.557,1
1254.12,CARD,21,0,0.628,0.99,1,0.652,25,0,0.485,0
451.03,CARD,14,1,0.445,1.36,1,0.467,27,0,0.098,0
230.45,PIX,0,0,0.583,9.85,2,0.242,40,0,0.715,0
152.06,PIX,22,1,0.073,1.38,0,0.424,25,1,0.248,0
140.8,CARD,14,1,0.31,0.37,0,0.72,18,1,0.604,0
49.24,PIX,19,1,0.207,12.98,5,0.522,32,1,0.122,0
25.4,PIX,22,1,0.732,0.2,1,0.799,28,1,0.298,0
55.41,PIX,12,0,0.288,0.02,1,0.08,42,0,0.43,0
116.4,PIX,4,1,0.156,1.52,4,0.066,46,0,0.067,0
18.27,PIX,10,0,0.44,0.19,2,0.621,29,0,0.201,0
74.45,PIX,16,0,0.062,4.62,1,0.568,61,1,0.212,0
97.24,CARD,0,0,0.283,2.3,0,0.369,40,1,0.094,0
100.09,PIX,22,1,0.271,14.26,3,0.735,29,1,0.353,0
66.98,PIX,8,1,0.112,0.02,1,0.435,43,1,0.648,0
89.36,PIX,15,1,0.424,2.12,0,0.085,41,1,0.158,0
573.35,PIX,23,0,0.06,1.42,2,0.267,42,0,0.346,0
220.51,CARD,20,0,0.308,7.7,2,0.148,53,1,0.689,0
73.39,CARD,17,0,0.497,0.16,2,0.141,26,0,0.312,0
114.26,CARD,7,1,0.488,2.21,6,0.542,43,1,0.714,0
118.45,PIX,12,0,0.322,2.42,2,0.299,37,1,0.291,0
60.88,PIX,12,1,0.912,17.31,0,0.418,18,0,0.202,0
60.81,PIX,20,1,0.363,0.07,2,0.408,21,0,0.677,0
301.71,PIX,0,1,0.153,0.89,2,0.312,49,0,0.671,0
83.28,CARD,0,1,0.36,13.06,0,0.811,45,0,0.139,0
45.37,PIX,2,0,0.478,0.48,2,0.911,53,0,0.179,0
116.88,PIX,22,1,0.554,0.92,2,0.775,39,1,0.102,0
135.13,PIX,12,0,0.455,2.8,1,0.419,18,1,0.503,0
20.59,PIX,16,0,0.336,0.25,2,0.336,34,0,0.575,0
117.14,PIX,2,1,0.67,1.22,3,0.54,34,1,0.412,0
265.39,CARD,0,1,0.269,3.3,1,0.464,36,0,0.771,0
182.38,CARD,15,1,0.336,0.3,0,0.838,26,0,0.3,0
903.99,PIX,16,0,0.389,2.32,1,0.484,51,1,0.608,0
374.65,PIX,10,0,0.294,3.38,2,0.565,27,1,0.05,0
447.66,PIX,1,1,0.462,1.16,2,0.527,37,1,0.65,1
1510.32,PIX,11,1,0.275,4.06,0,0.145,28,0,0.093,1
240.41,CARD,15,0,0.22,1.94,1,0.525,44,1,0.418,0
140.72,PIX,5,0,0.578,0.85,3,0.053,23,0,0.518,0
291.89,CARD,7,0,0.161,0.46,1,0.362,22,1,0.241,0
73.46,CARD,17,0,0.514,0.2,1,0.343,47,0,0.208,0
133.88,PIX,5,0,0.562,2.43,1,0.142,41,1,0.24,0
67.83,CARD,2,1,0.336,1.19,1,0.514,54,0,0.838,0
173.85,CARD,15,0,0.242,2.81,0,0.657,39,0,0.5,0
67.58,CARD,0,0,0.656,5.33,0,0.574,39,1,0.356,0
65.48,PIX,10,1,0.572,0.19,1,0.26,27,1,0.41,0
176.29,CARD,13,0,0.66,1.28,2,0.464,49,0,0.386,0
107.35,PIX,1,0,0.066,0.04,0,0.528,47,1,0.742,1
21.44,PIX,15,1,0.251,5.2,2,0.033,47,0,0.45,0
32.79,CARD,19,1,0.063,3.0,1,0.453,40,1,0.036,0
43.27,PIX,23,0,0.439,0.99,1,0.746,31,1,0.081,0
54.89,PIX,6,0,0.493,0.63,0,0.184,37,1,0.069,0
176.44,PIX,7,0,0.38,0.09,1,0.719,39,1,0.059,1
147.98,PIX,14,0,0.529,1.98,2,0.43,35,1,0.394,1
316.95,PIX,14,1,0.473,3.35,1,0.398,34,1,0.433,1
239.25,PIX,14,1,0.114,2.96,1,0.37,45,1,0.226,0
318.85,PIX,7,1,0.406,8.29,1,0.626,48,1,0.472,0
210.09,CARD,1,1,0.534,2.05,3,0.692,27,0,0.681,0
146.75,PIX,0,1,0.191,2.07,2,0.495,39,1,0.425,0
326.82,CARD,23,1,0.5,2.57,4,0.261,54,0,0.216,0
277.96,CARD,9,0,0.507,4.2,0,0.598,30,1,0.344,0
170.46,CARD,10,1,0.203,5.59,1,0.289,34,0,0.186,0
381.44,CARD,15,0,0.332,7.2,2,0.257,29,0,0.297,0
14.71,CARD,4,1,0.298,0.44,1,0.565,36,1,0.781,0
93.56,PIX,9,0,0.346,4.43,0,0.692,40,1,0.291,0
92.28,CARD,10,0,0.875,7.98,2,0.505,38,0,0.297,0
342.89,CARD,2,0,0.486,4.82,3,0.755,46,0,0.461,0
499.82,CARD,14,1,0.467,0.44,1,0.181,38,0,0.4,0
32.94,PIX,4,0,0.345,0.39,2,0.168,41,1,0.391,0
432.7,CARD,0,1,0.26,6.15,2,0.571,32,1,0.492,0
42.34,CARD,14,1,0.397,3.83,2,0.072,26,1,0.724,0
43.51,PIX,7,1,0.103,1.91,2,0.646,56,0,0.261,0
98.41,CARD,17,0,0.098,2.1,2,0.149,44,0,0.167,0
91.25,CARD,12,1,0.677,2.52,3,0.533,29,0,0.275,0
29.89,PIX,0,1,0.315,1.05,1,0.619,37,0,0.25,1
218.09,PIX,16,0,0.479,2.67,3,0.812,44,1,0.211,1
223.96,PIX,0,0,0.671,1.44,2,0.462,33,1,0.268,0
313.76,CARD,7,1,0.079,1.04,2,0.332,37,0,0.77,0
82.26,PIX,16,0,0.264,4.59,1,0.419,42,0,0.502,0
117.26,CARD,9,1,0.198,2.09,0,0.739,41,0,0.453,0
118.23,PIX,9,1,0.55,2.4,4,0.458,21,0,0.291,0
555.13,CARD,5,1,0.385,0.04,3,0.309,37,1,0.439,0
9.48,CARD,10,0,0.754,0.47,2,0.806,20,1,0.151,0
51.35,CARD,7,1,0.123,3.46,4,0.703,40,1,0.233,0
122.12,PIX,22,1,0.384,0.54,3,0.617,40,1,0.425,1
45.74,PIX,16,0,0.494,2.88,2,0.574,38,1,0.48,0
96.3,CARD,21,1,0.606,0.58,2,0.496,43,0,0.545,0
108.48,PIX,8,1,0.605,5.2,2,0.758,18,1,0.083,0
67.23,PIX,22,1,0.482,1.59,1,0.685,33,0,0.153,0
128.77,PIX,6,1,0.538,0.2,1,0.355,30,1,0.038,0
213.86,PIX,7,0,0.429,0.53,6,0.657,32,1,0.639,1
98.23,CARD,7,0,0.244,0.57,1,0.68,28,0,0.474,0
80.81,PIX,14,1,0.321,8.92,1,0.892,31,1,0.167,0
104.67,PIX,14,1,0.281,2.54,1,0.229,24,1,0.046,0
120.7,PIX,1,1,0.107,6.72,4,0.455,36,1,0.544,0
25.37,PIX,13,1,0.237,0.43,2,0.832,39,0,0.227,0
184.09,PIX,22,0,0.437,0.76,1,0.887,45,0,0.805,0
80.97,CARD,9,1,0.521,3.28,0,0.833,34,0,0.173,0
378.18,CARD,16,1,0.195,3.15,2,0.064,44,0,0.854,0
206.84,CARD,15,1,0.679,4.84,4,0.348,34,1,0.36,1
348.3,PIX,23,1,0.31,0.45,2,0.101,49,0,0.817,0
48.92,PIX,15,0,0.193,1.08,1,0.133,40,1,0.457,0
86.99,PIX,11,1,0.323,3.02,2,0.861,33,1,0.317,1
39.72,CARD,0,0,0.553,4.85,2,0.698,48,1,0.457,0
64.41,CARD,19,1,0.174,7.61,2,0.406,30,1,0.551,0
374.99,CARD,8,0,0.235,2.23,2,0.519,41,1,0.629,0
463.47,PIX,22,0,0.25,2.95,1,0.479,28,1,0.511,1
43.24,CARD,5,1,0.366,1.87,1,0.496,47,0,0.01,0
80.44,CARD,10,0,0.264,2.4,1,0.651,53,1,0.137,0
113.46,PIX,19,1,0.684,0.6,0,0.859,18,0,0.324,0
205.83,CARD,3,0,0.238,0.07,0,0.419,35,0,0.514,0
24.93,CARD,6,1,0.242,3.01,1,0.343,57,1,0.087,0
28.71,PIX,19,1,0.263,2.25,5,0.368,28,1,0.435,1
188.8,CARD,7,1,0.063,7.84,1,0.151,33,1,0.502,1
21.03,CARD,22,1,0.209,6.75,2,0.793,38,0,0.36,0
81.28,CARD,12,1,0.419,11.91,0,0.409,32,0,0.323,0
140.59,PIX,19,0,0.343,1.27,2,0.267,53,1,0.249,0
176.64,PIX,13,1,0.402,3.36,3,0.642,50,0,0.366,0
106.96,CARD,1,1,0.121,1.89,4,0.164,22,1,0.076,0
87.43,PIX,19,1,0.654,4.93,2,0.323,33,1,0.004,0
259.85,PIX,10,0,0.046,2.31,1,0.91,54,1,0.135,1
157.07,PIX,9,0,0.54,1.31,1,0.502,30,0,0.113,0
67.88,PIX,17,0,0.847,1.46,1,0.398,39,1,0.242,0
125.71,CARD,6,0,0.273,0.34,2,0.365,24,1,0.676,0
171.55,PIX,10,1,0.587,0.91,0,0.485,45,0,0.541,0
570.44,PIX,14,0,0.209,1.06,4,0.758,41,0,0.145,1
246.58,PIX,14,0,0.5,0.46,3,0.36,29,1,0.3,0
362.53,PIX,17,0,0.505,0.36,0,0.279,44,1,0.111,0
70.14,PIX,1,1,0.379,4.05,0,0.335,26,1,0.124,0
75.81,PIX,23,1,0.608,12.5,0,0.522,48,1,0.132,0
98.31,PIX,14,1,0.607,10.17,2,0.712,48,1,0.17,0
106.78,PIX,14,0,0.235,0.68,2,0.222,44,1,0.475,0
49.05,CARD,21,0,0.416,6.2,0,0.384,39,0,0.739,0
379.68,PIX,11,0,0.048,2.84,0,0.339,28,1,0.32,0
269.08,CARD,0,0,0.247,2.48,0,0.598,26,0,0.151,0
92.29,PIX,3,0,0.6,0.25,0,0.843,45,1,0.114,0
216.49,CARD,22,1,0.627,7.51,1,0.384,18,0,0.565,0
148.5,CARD,23,0,0.418,0.53,2,0.8,27,1,0.137,0
232.26,PIX,2,0,0.729,1.31,2,0.766,40,1,0.297,0
36.24,CARD,16,0,0.325,2.9,0,0.658,30,0,0.137,0
106.58,CARD,15,0,0.515,1.54,3,0.696,53,1,0.639,0
115.33,PIX,3,1,0.362,12.62,3,0.643,28,0,0.19,1
213.0,CARD,18,1,0.444,7.51,2,0.659,29,0,0.522,0
69.02,CARD,11,1,0.47,5.39,1,0.681,30,0,0.335,0
12.81,PIX,5,1,0.261,0.07,5,0.552,25,1,0.545,0
45.9,CARD,13,1,0.595,1.58,1,0.31,48,1,0.076,0
115.01,PIX,21,0,0.526,2.07,1,0.468,19,1,0.41,0
128.7,CARD,5,0,0.678,10.48,1,0.239,37,1,0.802,0
553.01,CARD,14,0,0.194,0.25,0,0.605,52,1,0.302,0
205.3,CARD,17,0,0.675,2.41,1,0.291,43,1,0.52,0
130.76,CARD,15,1,0.784,1.38,2,0.288,38,0,0.292,0
118.02,CARD,15,1,0.254,0.05,1,0.198,30,0,0.257,1
328.25,PIX,17,1,0.3,0.63,1,0.328,33,0,0.582,0
71.44,PIX,5,0,0.653,2.83,2,0.384,42,0,0.356,0
107.1,CARD,2,0,0.251,0.44,2,0.145,56,0,0.3,0
45.59,PIX,23,0,0.506,1.45,0,0.67,33,0,0.632,0
435.73,CARD,7,0,0.042,0.45,0,0.669,18,0,0.472,0
172.99,PIX,22,1,0.244,1.11,3,0.46,48,0,0.249,0
64.28,PIX,6,1,0.203,1.81,1,0.569,37,0,0.323,0
109.62,PIX,6,1,0.164,5.98,2,0.496,38,1,0.483,0
192.23,PIX,0,1,0.443,4.1,1,0.889,31,1,0.706,0
96.97,PIX,10,1,0.2,3.95,0,0.392,28,0,0.331,0
75.11,PIX,22,0,0.463,1.22,1,0.37,19,1,0.47,1
67.43,CARD,21,0,0.653,0.52,1,0.795,40,0,0.623,0
164.85,CARD,7,1,0.388,0.32,1,0.825,45,1,0.031,0
88.04,CARD,9,1,0.565,4.67,3,0.522,42,1,0.415,1
80.77,PIX,16,0,0.451,14.79,0,0.811,30,0,0.338,0
36.51,PIX,22,0,0.484,7.57,0,0.543,59,1,0.479,0
130.3,CARD,14,1,0.356,0.01,3,0.592,51,1,0.559,0
103.22,PIX,4,1,0.693,3.78,1,0.075,44,1,0.469,0
90.97,PIX,8,1,0.197,4.54,1,0.114,34,0,0.325,0
145.31,CARD,17,1,0.246,5.44,3,0.544,46,1,0.398,0
238.22,PIX,0,0,0.14,4.54,2,0.521,35,1,0.112,1
228.47,CARD,14,1,0.691,3.84,3,0.668,51,0,0.371,0
199.83,PIX,18,0,0.323,5.09,0,0.57,37,1,0.907,0
97.85,PIX,8,0,0.583,1.96,0,0.487,29,0,0.149,0
72.94,PIX,12,1,0.576,2.37,0,0.104,49,0,0.292,0
47.49,CARD,17,1,0.311,0.11,4,0.396,51,1,0.66,1
71.25,CARD,14,0,0.259,4.04,0,0.213,40,1,0.146,0
123.68,CARD,0,1,0.12,2.18,2,0.727,40,1,0.648,1
59.88,PIX,14,1,0.624,2.7,4,0.67,47,1,0.289,0
132.48,CARD,5,1,0.375,1.18,1,0.829,20,1,0.391,1
50.96,CARD,17,0,0.202,4.24,0,0.396,43,0,0.478,0
27.25,CARD,6,1,0.191,0.48,0,0.865,38,1,0.239,0
254.03,CARD,23,0,0.185,1.08,1,0.986,31,1,0.524,0
79.28,CARD,2,1,0.319,2.27,3,0.27,42,1,0.444,0
57.21,CARD,21,0,0.574,4.9,0,0.677,59,1,0.175,0
